country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Georgia,372.0,2003,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,No,No,No mention,No mention,,No,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,No,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,No,No,No,No mention,,Some,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,3.0,,No,No mention,No,No mention,,Some,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,9.0,,No,No,No,No mention,,Some,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2007,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,19.0,,Yes,No mention,Yes,No,,Yes,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2008,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,18.0,,Yes,Yes,Yes,No,,Yes,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2009,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,10.0,,Yes,Yes,Yes,No,,Yes,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2010,Tier 1,Yes,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,40.0,,Yes,Yes,Yes,No,,Yes,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Georgia,372.0,2011,Tier 1,Yes,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,5.0,,Yes,Yes,Yes,No,,Some,,13 Dec 2000Ê,Ê5 Sep 2006Ê,2002-07-24,1993-06-22,1996-09-23,,26 Oct 1994 a,,28 Jun 2005 a,,Ê3 Aug 2010 a
Azerbaijan,373.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,23.0,,No,No,No,No mention,,Some,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,10.0,,No,No,No,No mention,,Some,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,153.0,,No,No,No,No mention,,Yes,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,164.0,,Yes,No,Yes,No mention,,Some,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,No,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,85.0,,No,No,Yes,Yes,,No,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,61.0,,Yes,No,Yes,No,,Yes,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,76.0,,Yes,Yes,Yes,Yes,,Yes,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Azerbaijan,373.0,2011,Tier 2/2 Watch List,No,No mention,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,38.0,,Yes,Yes,Yes,No,,Some,,12 Dec 2000Ê,30 Oct 2003Ê,2004-03-30,1992-05-19,2000-08-09,,10 Jul 1995 a,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê,Ê8 Sep 2000Ê,Ê3 Jul 2002Ê
Finland,375.0,2003,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No mention,No mention,,,No mention,No,No,Yes,,No,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2004,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No,No,,,No,No,No,No mention,,No,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2005,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No mention,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2006,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,4.0,,Yes,Yes,Yes,No,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2007,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,10.0,,Yes,Yes,No,No,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2008,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,10.0,,Yes,Yes,No,No,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2009,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,9.0,,No mention,No mention,Yes,No,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2010,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,No mention,7.0,,Yes,Yes,Yes,No,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Finland,375.0,2011,Tier 1,Yes,2,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,7.0,,Yes,Yes,Yes,Yes,,Yes,,12 Dec 2000Ê,Ê7 Sep 2006 A,2000-01-17,1936-01-13,1960-05-27,17 Jul 1980Ê,Ê4 Sep 1986Ê,Ê7 Sep 2000Ê,Ê1 Jun 2012Ê,Ê7 Sep 2000Ê,10 Apr 2002Ê
Sweden,380.0,2001,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,Yes,Yes,,No mention,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2003,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,Yes,Yes,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2004,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,10.0,,Yes,No mention,Yes,No,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2005,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,22.0,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2006,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,40.0,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2007,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,21.0,,Yes,No mention,Yes,Yes,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2008,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,13.0,,Yes,No mention,Yes,Yes,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2009,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,13.0,,Yes,No mention,Yes,No,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2010,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,26.0,,Yes,Yes,Yes,No,,Some,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Sweden,380.0,2011,Tier 1,Yes,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,37.0,,Yes,Yes,Yes,No,,Yes,,12 Dec 2000Ê,Ê1 Jul 2004Ê,2001-06-13,1931-12-22,1958-06-02,Ê7 Mar 1980Ê,Ê2 Jul 1980Ê,Ê8 Sep 2000Ê,19 Jan 2007Ê,Ê8 Jun 2000Ê,20 Feb 2003Ê
Norway,385.0,2003,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,No,No mention,,Yes,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2004,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,Yes,No,No,No mention,,Some,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2005,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,No mention,No,No mention,,Some,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2006,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,8.0,,Yes,No mention,No,No mention,,Yes,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2007,Tier 1,Yes,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,5.0,,Yes,Yes,Yes,No,,Some,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2008,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,6.0,,Yes,Yes,Yes,No,,Some,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
